Label,contextRef,unitRef,Dec,Prec,Lang,Value
"Expense Example, with Redemption, 5 Years",Duration_01May2012_30Apr2013S000004508_MemberC000012383_MemberSchwabValueAdvantageMoneyFundInvestorShares_Member,USD,INF,,,252
Performance Narrative [Text Block],Duration_01May2012_30Apr2013S000019114_Member,,,,,"The bar chart below shows how the fund&#8217;s Value Advantage Shares investment results have varied from year to year, and the following table shows the fund&#8217;s Value Advantage Shares average annual total returns for various periods. This information provides some indication of the risks of investing in the fund. All figures assume distributions were reinvested. Keep in mind that future performance may differ from past performance. For current performance information, please see www.schwab.com/moneyfunds or call toll-free 1-800-435-4000 for a current seven-day yield."
"Expense Example, No Redemption, 1 Year",Duration_01May2012_30Apr2013S000004508_MemberC000012383_MemberSchwabValueAdvantageMoneyFundInvestorShares_Member,USD,INF,,,46
"Expense Example, No Redemption, 3 Years",Duration_01May2012_30Apr2013S000004508_MemberC000012383_MemberSchwabValueAdvantageMoneyFundInvestorShares_Member,USD,INF,,,144
"Expense Example, No Redemption, 5 Years",Duration_01May2012_30Apr2013S000004508_MemberC000012383_MemberSchwabValueAdvantageMoneyFundInvestorShares_Member,USD,INF,,,252
"Expense Example, No Redemption, 10 Years",Duration_01May2012_30Apr2013S000004508_MemberC000012383_MemberSchwabValueAdvantageMoneyFundInvestorShares_Member,USD,INF,,,567
Bar Chart [Heading],Duration_01May2012_30Apr2013S000019114_Member,,,,,Annual total returns (%) as of 12/31
Bar Chart Closing [Text Block],Duration_01May2012_30Apr2013S000019114_Member,,,,,Best quarter: 0.52% Q1 2008<br/>Worst quarter: 0.00% Q3 2012
Performance Table Heading,Duration_01May2012_30Apr2013S000019114_Member,,,,,Average annual total returns (%) as of 12/31/12
Risk Lose Money [Text],Duration_01May2012_30Apr2013S000004500_MemberSchwabAmtTaxFreeMoneyFund_Member,,,,,"The fund is subject to risks, any of which could cause an investor to lose money."
"Shareholder Fee, Other",Duration_01May2012_30Apr2013S000019114_MemberC000052863_Member,USD,INF,,,0
Expense Example by Year [Heading],Duration_01May2012_30Apr2013S000004508_MemberSchwabValueAdvantageMoneyFundInvestorShares_Member,,,,,"Expenses on a $10,000 investment"
Risk Not Insured Depository Institution [Text],Duration_01May2012_30Apr2013S000004500_MemberSchwabAmtTaxFreeMoneyFund_Member,,,,,Your investment in the fund is not a bank deposit and is not insured or guaranteed by the Federal Deposit Insurance Corporation or any other government agency.
Strategy [Heading],Duration_01May2012_30Apr2013S000004508_MemberSchwabValueAdvantageMoneyFundInvestorShares_Member,,,,,<b>Principal investment strategies </b>
Risk Money Market Fund [Text],Duration_01May2012_30Apr2013S000004500_MemberSchwabAmtTaxFreeMoneyFund_Member,,,,,"Although the fund seeks to preserve the value of your investment at $1.00 per share, it is possible to lose money by investing in the fund."
Performance Information Illustrates Variability of Returns [Text],Duration_01May2012_30Apr2013S000004500_MemberSchwabAmtTaxFreeMoneyFund_Member,,,,,"The bar chart below shows how the fund&#8217;s Value Advantage Shares investment results have varied from year to year, and the following table shows the fund&#8217;s Value Advantage Shares average annual total returns for various periods."
Performance Past Does Not Indicate Future [Text],Duration_01May2012_30Apr2013S000004500_MemberSchwabAmtTaxFreeMoneyFund_Member,,,,,Keep in mind that future performance may differ from past performance.
Management Fees (as a percentage of Assets),Duration_01May2012_30Apr2013S000019114_MemberC000052863_Member,pure,4,,,0.0035
Distribution and Service (12b-1) Fees,Duration_01May2012_30Apr2013S000019114_MemberC000052863_Member,pure,4,,,0.0000
Other Expenses (as a percentage of Assets):,Duration_01May2012_30Apr2013S000019114_MemberC000052863_Member,pure,4,,,0.0034
Expenses (as a percentage of Assets),Duration_01May2012_30Apr2013S000019114_MemberC000052863_Member,pure,4,,,0.0069
Fee Waiver or Reimbursement,Duration_01May2012_30Apr2013S000019114_MemberC000052863_Member,pure,4,,,-0.0024
Net Expenses (as a percentage of Assets),Duration_01May2012_30Apr2013S000019114_MemberC000052863_Member,pure,4,,,0.0045
Performance Availability Website Address [Text],Duration_01May2012_30Apr2013S000004500_MemberSchwabAmtTaxFreeMoneyFund_Member,,,,,www.schwab.com/moneyfunds
"Expense Example, with Redemption, 1 Year",Duration_01May2012_30Apr2013S000019114_MemberC000052863_Member,USD,INF,,,46
"Expense Example, with Redemption, 10 Years",Duration_01May2012_30Apr2013S000004508_MemberC000012383_MemberSchwabValueAdvantageMoneyFundInvestorShares_Member,USD,INF,,,567
"Expense Example, with Redemption, 3 Years",Duration_01May2012_30Apr2013S000019114_MemberC000052863_Member,USD,INF,,,144
"Expense Example, with Redemption, 5 Years",Duration_01May2012_30Apr2013S000019114_MemberC000052863_Member,USD,INF,,,252
"Expense Example, with Redemption, 10 Years",Duration_01May2012_30Apr2013S000019114_MemberC000052863_Member,USD,INF,,,567
Annual Return 2008,Duration_01May2012_30Apr2013S000019114_MemberC000052863_Member,pure,4,,,0.0165
Annual Return 2009,Duration_01May2012_30Apr2013S000019114_MemberC000052863_Member,pure,4,,,0.0020
Annual Return 2010,Duration_01May2012_30Apr2013S000019114_MemberC000052863_Member,pure,4,,,0.0002
Annual Return 2011,Duration_01May2012_30Apr2013S000019114_MemberC000052863_Member,pure,4,,,0.0004
Annual Return 2012,Duration_01May2012_30Apr2013S000019114_MemberC000052863_Member,pure,4,,,0.0002
"Expense Example, No Redemption, 10 Years",Duration_01May2012_30Apr2013S000019114_MemberC000052863_Member,USD,INF,,,567
"Expense Example, No Redemption, 5 Years",Duration_01May2012_30Apr2013S000019114_MemberC000052863_Member,USD,INF,,,252
Strategy Narrative [Text Block],Duration_01May2012_30Apr2013S000004508_MemberSchwabValueAdvantageMoneyFundInvestorShares_Member,,,,,"<b>To pursue its goal, the fund invests in high-quality short-term money market investments issued by U.S. and foreign issuers, such as:</b><ul type=""square""><li>commercial paper, including asset-backed commercial paper</li></ul><ul type=""square""><li>promissory notes</li></ul><ul type=""square""><li>certificates of deposit and time deposits</li></ul><ul type=""square""><li>variable- and floating-rate debt securities</li></ul><ul type=""square""><li>bank notes and bankers&#8217; acceptances</li></ul><ul type=""square""><li>repurchase agreements</li></ul><ul type=""square""><li>obligations that are issued by the U.S. government, its agencies or instrumentalities, including obligations that are not guaranteed by the U.S. Treasury, such as those issued by Fannie Mae and Freddie Mac (U.S. government securities)</li></ul>All of these investments will be denominated in U.S. dollars, including those that are issued by foreign issuers. Obligations that are issued by private issuers that are guaranteed as to principal or interest by the U.S. government, its agencies or instrumentalities are considered U.S. government securities under the rules that govern money market funds. Certain of the fund&#8217;s securities are subject to credit or liquidity enhancements, which are designed to provide incremental levels of creditworthiness or liquidity.<br /><br />The fund may engage in repurchase agreement transactions that are collateralized by cash or U.S. government securities. In addition,  the fund may engage in repurchase agreement transactions that are collateralized by money market instruments, debt securities, loan participations or other securities, including equity securities and securities that are rated below investment grade or their unrated equivalents as determined by the investment adviser.<br /><br />In choosing securities, the fund&#8217;s manager seeks to maximize current income within the limits of the fund&#8217;s investment objective and credit, maturity and diversification policies. Some of these policies may be stricter than the federal regulations that apply to all money funds.<br/><br/>The investment adviser&#8217;s credit research department analyzes and monitors the securities that the fund owns or is considering buying. The manager may adjust the fund&#8217;s holdings or its average maturity based on actual or anticipated changes in interest rates or credit quality. To preserve its investors&#8217; capital, the fund seeks to maintain a stable $1.00 share price."
