Label,contextRef,unitRef,Dec,Prec,Lang,Value
Maximum Deferred Sales Charge (as a percentage of Offering Price),Duration_29Jan2012_28Jan2013S000001877_MemberC000004916_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0100
Maximum Deferred Sales Charge (as a percentage of Offering Price),Duration_29Jan2012_28Jan2013S000001877_MemberC000037661_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0000
Expense Example [Heading],Duration_29Jan2012_28Jan2013S000001509_MemberInvestorAndInstitutional_Member,,,,,<b>Example:</b>
Expense Example Narrative [Text Block],Duration_29Jan2012_28Jan2013S000001509_MemberInvestorAndInstitutional_Member,,,,,"This Example is intended to help you compare the cost of investing in the Fund with the cost of investing in other mutual funds. The Example assumes that you invest $10,000 in the Fund for the time periods indicated and then redeem all of your shares at the end of those periods. The Example also assumes that your investment has a 5% return each year and that the Fund&#8217;s operating expenses remain the same. Although your actual costs may be higher or lower, based on these assumptions your costs would be:"
Expense Example [Heading],Duration_29Jan2012_28Jan2013S000008399_MemberInvestorInstitutionalAndRShares_Member,,,,,<b> Example:</b>
Expense Example Narrative [Text Block],Duration_29Jan2012_28Jan2013S000008399_MemberInvestorInstitutionalAndRShares_Member,,,,,"This Example is intended to help you compare the cost of investing in the Fund with the cost of investing in other mutual funds. The Example assumes that you invest $10,000 in the Fund for the time periods indicated and then redeem all of your shares at the end of those periods. The Example also assumes that your investment has a 5% return each year and that the Fund&#8217;s operating expenses remain the same. Although your actual costs may be higher or lower, based on these assumptions your costs would be:"
"Expense Example, No Redemption, By Year, Caption [Text]",Duration_29Jan2012_28Jan2013S000008399_MemberInvestorInstitutionalAndRShares_Member,,,,,You would pay the following expenses if you did not redeem your shares:
Portfolio Turnover [Heading],Duration_29Jan2012_28Jan2013S000008399_MemberInvestorInstitutionalAndRShares_Member,,,,,<b>Portfolio Turnover:</b>
Portfolio Turnover [Text Block],Duration_29Jan2012_28Jan2013S000008399_MemberInvestorInstitutionalAndRShares_Member,,,,,"The Fund pays transaction costs, such as commissions, when it buys and sells securities (or &#8220;turns over&#8221; its portfolio). A higher portfolio turnover may indicate higher transaction costs and may result in higher taxes when shares are held in a taxable account. These costs, which are not reflected in annual fund operating expenses or in the example, affect the Fund&#8217;s performance. During the most recent fiscal year, the Fund&#8217;s portfolio turnover rate was 122% of the average value of its portfolio."
Strategy [Heading],Duration_29Jan2012_28Jan2013S000008399_MemberInvestorInstitutionalAndRShares_Member,,,,,<b>Principal Investment Strategies of the Fund</b>
Strategy Narrative [Text Block],Duration_29Jan2012_28Jan2013S000008399_MemberInvestorInstitutionalAndRShares_Member,,,,,"Under normal conditions, Global Opportunities will invest at least 75% of its total assets in global equity securities of any market capitalization, selected for their above-average return potential. The Fund seeks to buy primarily common stock but may also invest in preferred stock and convertible securities. The Fund may invest up to 25% of its total assets in stocks of issuers in emerging market countries.<br/><br/>The Fund may invest up to 25% of its total assets in global fixed income securities, including corporate bonds, U.S. government debt securities, non-U.S. government and supranational debt securities, asset-backed securities, mortgage-backed securities, emerging market debt securities and non-investment grade debt securities (high yield or junk bonds). Investment in fixed income securities will be made on an opportunistic basis. Securities will be identified based on factors such as relative value and earnings estimate revisions.<br/><br/>From time to time, the Fund may invest in shares of companies through initial public offerings (&#8220;IPOs&#8221;). The Fund will invest in securities of non-U.S. issuers that can be U.S. dollar based or non-U.S. dollar based on a hedged or unhedged basis. The Fund may enter into currency transactions on a hedged or unhedged basis in order to seek total return.<br/><br/>The Fund may, when consistent with the Fund&#8217;s investment objective, buy or sell options or futures on a security or an index of securities and may buy options on a currency or a basket of currencies, or enter into foreign currency transactions, including swaps (collectively, commonly known as derivatives). The Fund typically uses derivatives as a substitute for taking a position in the underlying asset and/or as part of a strategy designed to reduce exposure to other risks, such as currency risk. The Fund may also use derivatives to enhance returns, in which case their use would involve leveraging risk. The Fund may seek to obtain market exposure to the securities in which it primarily invests by entering into a series of purchase and sale contracts or by using other investment techniques (such as reverse repurchase agreements or dollar rolls). The Fund may also use forward foreign currency exchange contracts (obligations to buy or sell a currency at a set rate in the future)."
Risk [Heading],Duration_29Jan2012_28Jan2013S000008399_MemberInvestorInstitutionalAndRShares_Member,,,,,<b>Principal Risks of Investing in the Fund</b>
"Expense Example, with Redemption, 1 Year",Duration_29Jan2012_28Jan2013S000001509_MemberC000004059_MemberInvestorAndInstitutional_Member,USD,INF,,,682
"Expense Example, with Redemption, 1 Year",Duration_29Jan2012_28Jan2013S000001509_MemberC000004060_MemberInvestorAndInstitutional_Member,USD,INF,,,686
"Expense Example, with Redemption, 1 Year",Duration_29Jan2012_28Jan2013S000001509_MemberC000004061_MemberInvestorAndInstitutional_Member,USD,INF,,,336
"Expense Example, with Redemption, 1 Year",Duration_29Jan2012_28Jan2013S000001509_MemberC000004057_MemberInvestorAndInstitutional_Member,USD,INF,,,106
"Expense Example, with Redemption, 3 Years",Duration_29Jan2012_28Jan2013S000001509_MemberC000004059_MemberInvestorAndInstitutional_Member,USD,INF,,,"1,012"
"Expense Example, with Redemption, 3 Years",Duration_29Jan2012_28Jan2013S000001509_MemberC000004060_MemberInvestorAndInstitutional_Member,USD,INF,,,"1,098"
"Expense Example, with Redemption, 3 Years",Duration_29Jan2012_28Jan2013S000001509_MemberC000004061_MemberInvestorAndInstitutional_Member,USD,INF,,,734
"Expense Example, with Redemption, 3 Years",Duration_29Jan2012_28Jan2013S000001509_MemberC000004057_MemberInvestorAndInstitutional_Member,USD,INF,,,389
"Expense Example, with Redemption, 5 Years",Duration_29Jan2012_28Jan2013S000001509_MemberC000004059_MemberInvestorAndInstitutional_Member,USD,INF,,,"1,365"
"Expense Example, with Redemption, 5 Years",Duration_29Jan2012_28Jan2013S000001509_MemberC000004060_MemberInvestorAndInstitutional_Member,USD,INF,,,"1,487"
"Expense Example, with Redemption, 5 Years",Duration_29Jan2012_28Jan2013S000001509_MemberC000004061_MemberInvestorAndInstitutional_Member,USD,INF,,,"1,258"
"Expense Example, with Redemption, 5 Years",Duration_29Jan2012_28Jan2013S000001509_MemberC000004057_MemberInvestorAndInstitutional_Member,USD,INF,,,692
"Expense Example, with Redemption, 10 Years",Duration_29Jan2012_28Jan2013S000001509_MemberC000004059_MemberInvestorAndInstitutional_Member,USD,INF,,,"2,356"
"Expense Example, with Redemption, 10 Years",Duration_29Jan2012_28Jan2013S000001509_MemberC000004060_MemberInvestorAndInstitutional_Member,USD,INF,,,"2,561"
"Expense Example, with Redemption, 10 Years",Duration_29Jan2012_28Jan2013S000001509_MemberC000004061_MemberInvestorAndInstitutional_Member,USD,INF,,,"2,694"
"Expense Example, with Redemption, 10 Years",Duration_29Jan2012_28Jan2013S000001509_MemberC000004057_MemberInvestorAndInstitutional_Member,USD,INF,,,"1,555"
Expenses Deferred Charges [Text Block],Duration_29Jan2012_28Jan2013S000001877_MemberInvestorInstitutionalAndRShares_Member,,,,,"A contingent deferred sales charge (&#8220;CDSC&#8221;) of 1.00% is assessed on certain redemptions of Investor A Shares made within 18 months after purchase where no initial sales charge was paid at time of purchase as part of an investment of $1,000,000 or more."
"Expense Example, No Redemption, By Year, Caption [Text]",Duration_29Jan2012_28Jan2013S000001509_MemberInvestorAndInstitutional_Member,,,,,You would pay the following expenses if you did not redeem your shares:
"Expense Example, with Redemption, 1 Year",Duration_29Jan2012_28Jan2013S000001511_MemberC000004069_MemberInvestorAndInstitutional_Member,USD,INF,,,677
"Expense Example, with Redemption, 1 Year",Duration_29Jan2012_28Jan2013S000001511_MemberC000004070_MemberInvestorAndInstitutional_Member,USD,INF,,,695
"Expense Example, with Redemption, 1 Year",Duration_29Jan2012_28Jan2013S000001511_MemberC000004071_MemberInvestorAndInstitutional_Member,USD,INF,,,338
"Expense Example, with Redemption, 1 Year",Duration_29Jan2012_28Jan2013S000001511_MemberC000004067_MemberInvestorAndInstitutional_Member,USD,INF,,,132
"Expense Example, with Redemption, 3 Years",Duration_29Jan2012_28Jan2013S000001511_MemberC000004069_MemberInvestorAndInstitutional_Member,USD,INF,,,998
"Expense Example, with Redemption, 3 Years",Duration_29Jan2012_28Jan2013S000001511_MemberC000004070_MemberInvestorAndInstitutional_Member,USD,INF,,,"1,105"
"Expense Example, with Redemption, 3 Years",Duration_29Jan2012_28Jan2013S000001511_MemberC000004071_MemberInvestorAndInstitutional_Member,USD,INF,,,733
"Expense Example, with Redemption, 3 Years",Duration_29Jan2012_28Jan2013S000001511_MemberC000004067_MemberInvestorAndInstitutional_Member,USD,INF,,,412
"Expense Example, No Redemption, 1 Year",Duration_29Jan2012_28Jan2013S000001509_MemberC000004060_MemberInvestorAndInstitutional_Member,USD,INF,,,236
"Expense Example, No Redemption, 1 Year",Duration_29Jan2012_28Jan2013S000001509_MemberC000004061_MemberInvestorAndInstitutional_Member,USD,INF,,,236
"Expense Example, with Redemption, 5 Years",Duration_29Jan2012_28Jan2013S000001511_MemberC000004070_MemberInvestorAndInstitutional_Member,USD,INF,,,"1,491"
"Expense Example, with Redemption, 5 Years",Duration_29Jan2012_28Jan2013S000001511_MemberC000004069_MemberInvestorAndInstitutional_Member,USD,INF,,,"1,340"
"Expense Example, with Redemption, 5 Years",Duration_29Jan2012_28Jan2013S000001511_MemberC000004071_MemberInvestorAndInstitutional_Member,USD,INF,,,"1,255"
"Expense Example, with Redemption, 5 Years",Duration_29Jan2012_28Jan2013S000001511_MemberC000004067_MemberInvestorAndInstitutional_Member,USD,INF,,,713
"Expense Example, No Redemption, 3 Years",Duration_29Jan2012_28Jan2013S000001509_MemberC000004060_MemberInvestorAndInstitutional_Member,USD,INF,,,748
"Expense Example, No Redemption, 3 Years",Duration_29Jan2012_28Jan2013S000001509_MemberC000004061_MemberInvestorAndInstitutional_Member,USD,INF,,,734
"Expense Example, No Redemption, 5 Years",Duration_29Jan2012_28Jan2013S000001509_MemberC000004060_MemberInvestorAndInstitutional_Member,USD,INF,,,"1,287"
"Expense Example, No Redemption, 5 Years",Duration_29Jan2012_28Jan2013S000001509_MemberC000004061_MemberInvestorAndInstitutional_Member,USD,INF,,,"1,258"
"Expense Example, No Redemption, 10 Years",Duration_29Jan2012_28Jan2013S000001509_MemberC000004060_MemberInvestorAndInstitutional_Member,USD,INF,,,"2,561"
"Expense Example, with Redemption, 10 Years",Duration_29Jan2012_28Jan2013S000001511_MemberC000004070_MemberInvestorAndInstitutional_Member,USD,INF,,,"2,548"
