Label,contextRef,unitRef,Dec,Prec,Lang,Value
"Expense Example, No Redemption [Table]",c_S000034647_AAAA,,,,,"<div style=""display:none"">~ http://pimco/role/ExpenseExampleNoRedemptionAAAA column period compact * column rr_ProspectusShareClassAxis compact * row primary compact * row dei_LegalEntityAxis compact pimco_S000034647Member ~</div>"
"Expense Example, No Redemption, 1 Year",c_S000034647_C000106736_AAAA,USD,0,,,85
"Expense Example, No Redemption, 1 Year",c_S000034647_C000106737_AAAA,USD,0,,,95
"Expense Example, No Redemption, 1 Year",c_S000034647_C000106731_AAAA,USD,0,,,110
"Expense Example, No Redemption, 1 Year",c_S000034647_C000106732_AAAA,USD,0,,,120
"Expense Example, No Redemption, 1 Year",c_S000034647_C000106733_AAAA,USD,0,,,664
"Expense Example, No Redemption, 1 Year",c_S000034647_C000106734_AAAA,USD,0,,,196
"Expense Example, No Redemption, 1 Year",c_S000034647_C000106735_AAAA,USD,0,,,146
"Expense Example, No Redemption, 3 Years",c_S000034647_C000106736_AAAA,USD,0,,,265
"Expense Example, No Redemption, 3 Years",c_S000034647_C000106737_AAAA,USD,0,,,296
"Expense Example, No Redemption, 3 Years",c_S000034647_C000106731_AAAA,USD,0,,,343
"Expense Example, No Redemption, 3 Years",c_S000034647_C000106732_AAAA,USD,0,,,375
"Expense Example, No Redemption, 3 Years",c_S000034647_C000106733_AAAA,USD,0,,,904
"Expense Example, No Redemption, 3 Years",c_S000034647_C000106734_AAAA,USD,0,,,606
"Expense Example, No Redemption, 3 Years",c_S000034647_C000106735_AAAA,USD,0,,,452
"Expense Example, No Redemption, 5 Years",c_S000034647_C000106736_AAAA,USD,0,,,460
"Expense Example, No Redemption, 5 Years",c_S000034647_C000106737_AAAA,USD,0,,,515
"Expense Example, No Redemption, 5 Years",c_S000034647_C000106731_AAAA,USD,0,,,595
"Expense Example, No Redemption, 5 Years",c_S000034647_C000106732_AAAA,USD,0,,,649
"Expense Example, No Redemption, 5 Years",c_S000034647_C000106733_AAAA,USD,0,,,"1,163"
"Expense Example, No Redemption, 5 Years",c_S000034647_C000106734_AAAA,USD,0,,,"1,042"
"Expense Example, No Redemption, 5 Years",c_S000034647_C000106735_AAAA,USD,0,,,782
"Expense Example, No Redemption, 10 Years",c_S000034647_C000106736_AAAA,USD,0,,,"1,025"
"Expense Example, No Redemption, 10 Years",c_S000034647_C000106737_AAAA,USD,0,,,"1,143"
"Expense Example, No Redemption, 10 Years",c_S000034647_C000106731_AAAA,USD,0,,,"1,317"
"Expense Example, No Redemption, 10 Years",c_S000034647_C000106732_AAAA,USD,0,,,"1,432"
"Expense Example, No Redemption, 10 Years",c_S000034647_C000106733_AAAA,USD,0,,,"1,903"
"Expense Example, No Redemption, 10 Years",c_S000034647_C000106734_AAAA,USD,0,,,"2,254"
"Expense Example, No Redemption, 10 Years",c_S000034647_C000106735_AAAA,USD,0,,,"1,713"
Objective [Heading],c_S000031023_AAAA,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;""><b>
                  Investment Objective
               </b></p>"
"Objective, Primary [Text Block]",c_S000031023_AAAA,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">The Fund seeks capital appreciation.</p>"
Expense [Heading],c_S000031023_AAAA,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;""><b>
                  Fees and Expenses of the Fund


               </b></p>"
Expense Narrative [Text Block],c_S000031023_AAAA,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">This table describes the fees and expenses that you may pay if you buy and hold shares of the Fund. You may qualify for sales charge discounts if you and your family invest, or agree to invest in the future, at least $50,000 in Class A shares of eligible funds offered by PIMCO Equity Series and PIMCO Funds. More information about these and other discounts is available in the ""Classes of Shares"" section on page 34 of the Fund's prospectus or from your financial advisor.</p>"
Shareholder Fees Caption [Text],c_S000031023_AAAA,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;""><b>

                     <b>Shareholder Fees (fees paid directly from your investment):</b>

               </b></p>"
Operating Expenses Caption [Text],c_S000031023_AAAA,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;""><b>
                  <b>
                     Annual Fund Operating Expenses (expenses that you pay each year as a percentage of the value of your investment):
                  </b>
               </b></p>"
Expense Example Narrative [Text Block],c_S000031023_AAAA,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Example</b>. The Example is intended to help you compare the cost of investing in Institutional Class, Class P, Administrative Class, Class D, Class A, Class C or Class R shares of the Fund with the costs of investing in other mutual funds. The Example assumes that you invest $10,000 in the noted class of shares for the time periods indicated, and then redeem all your shares at the end of those periods. The Example also assumes that your investment has a 5% return each year and that the Fund's operating expenses remain the same. Although your actual costs may be higher or lower, based on these assumptions your costs would be:</p>"
"Expense Example by, Year, Caption [Text]",c_S000031023_AAAA,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;""><b>
                  If you redeem your shares at the end of each period:
               </b></p>"
"Expense Example, No Redemption, By Year, Caption [Text]",c_S000031023_AAAA,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;""><b>
                  If you do not redeem your shares:
               </b></p>"
Portfolio Turnover [Heading],c_S000031023_AAAA,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;""><b>
                  Portfolio Turnover
               </b></p>"
Portfolio Turnover [Text Block],c_S000031023_AAAA,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">The Fund pays transaction costs when it buys and sells securities (or ""turns over"" its portfolio). A higher portfolio turnover rate may indicate higher transaction costs and may result in higher taxes when Fund shares are held in a taxable account. These costs, which are not reflected in the Annual Fund Operating Expenses or in the Example tables, affect the Fund's performance. During the most recent fiscal year, the Fund's portfolio turnover rate was 92% of the average value of its portfolio.</p>"
Strategy [Heading],c_S000031023_AAAA,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;""><b>
                  Principal Investment Strategies
               </b></p>"
Strategy Narrative [Text Block],c_S000031023_AAAA,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">The Fund seeks to achieve its investment objective by investing under normal circumstances at least 80% of its assets in a diversified portfolio of investments economically tied to emerging market countries. The Fund will invest a substantial portion of its assets in equity and equity-related securities, including common and preferred stock (and securities convertible into, or that Pacific Investment Management Company LLC (""PIMCO"") expects to be exchanged for, common or preferred stock). The Fund may also invest in fixed income securities, including debt securities issued by both corporate and government issuers. The Fund may invest in commodity related instruments, including exchange-traded funds, futures and other investment companies.</p>
            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">PIMCO has broad discretion to identify countries that it considers to qualify as emerging markets. The Fund emphasizes investments in countries with relatively low gross national product per capita and with the potential for higher trend economic growth. The Fund likely will focus its investments in companies having principal activities in Asia, Africa, the Middle East, Latin America and the developing countries of Europe. Assets not invested in emerging market securities may be invested in instruments of any issuer in any market.</p>
            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">When making investments, PIMCO uses a fundamental approach to stock-picking and attempts to identify investments that are undervalued by the market in comparison to PIMCO's assessment of companies' intrinsic value. Factors considered in the analysis include strong and improving cashflow generation, earnings profile, normalized profitability level and returns on capital. PIMCO seeks to incorporate its extensive global macro insight in determining the impact of economic factors on emerging equity markets and underlying securities in the portfolio. PIMCO evaluates the merits of each investment separately and there are no specific limitations on the value, asset size, earnings, duration, or industry classification of the Fund's investments. The Fund may invest in securities issued by large-capitalization, mid-capitalization and small-capitalization companies. The Fund generally considers large- and mid-cap companies to be those with market capitalizations greater than $1.5 billion.</p>
            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">The Fund will seek to gain exposure to certain investments, such as the commodity futures markets or equity securities economically tied to India, primarily through investments in the PIMCO Mauritius Fund I, Ltd., a wholly owned subsidiary of the Fund organized under the laws of the Republic of Mauritius (the ""Subsidiary""). The Subsidiary is advised by PIMCO, and has the same investment objective as the Fund. As discussed in greater detail elsewhere in the prospectus, the Subsidiary (unlike the Fund) may obtain favorable tax treatment on its investments in equity securities economically tied to India and may also invest without limitation in commodity index-linked swap agreements and other commodity-linked derivative instruments.</p>
            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">The debt investments of the Fund may include investment-grade securities and high yield securities (""junk bonds"") of any rating. The Fund may obtain foreign currency exposure (from non-U.S. dollar-denominated securities or currencies) without limitation. The Fund may invest, without limitation, in securities denominated in foreign currencies and in U.S. dollar-denominated securities of foreign issuers. The Fund may invest in instruments whose return is based on the return of an emerging market security, such as a derivative instrument, rather than investing directly in emerging market securities. The Fund may also invest in other derivative instruments, such as options, futures contracts or swap agreements consistent with its investment objective, subject to applicable law and any other restrictions described in the Fund's prospectus or Statement of Additional Information. The Fund may purchase or sell securities on a when-issued, delayed delivery or forward commitment basis and may engage, without limitation, in short sales. The Fund may also enter into reverse repurchase agreements and lend portfolio securities.</p>"
Risk [Heading],c_S000031023_AAAA,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;""><b>
                  Principal Risks

               </b></p>"
Risk Narrative [Text Block],c_S000031023_AAAA,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">It is possible to lose money on an investment in the Fund.  The principal risks of investing in the Fund, which could adversely affect its net asset value, yield and total return are:</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Equity Risk:</b> the risk that the value of equity securities, such as common stocks and preferred stocks, may decline due to general market conditions which are not specifically related to a particular company or to factors affecting a particular industry or industries. Equity securities generally have greater price volatility than fixed income securities</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Foreign (Non-U.S.) Investment Risk:</b> the risk that investing in foreign (non-U.S.) securities may result in the Fund experiencing more rapid and extreme changes in value than a fund that invests exclusively in securities of U.S. companies, due to smaller markets, differing reporting, accounting and auditing standards, increased risk of delayed settlement of portfolio transactions or loss of certificates of portfolio securities, and the risk of unfavorable foreign government actions, including nationalization, expropriation or confiscatory taxation, currency blockage, or political changes or diplomatic developments. Foreign securities may also be less liquid and more difficult to value than securities of U.S. issuers</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Emerging Markets Risk:</b> the risk of investing in emerging market securities, primarily increased foreign (non-U.S.) investment risk</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Market Risk:</b> the risk that the value of securities owned by the Fund may go up or down, sometimes rapidly or unpredictably, due to factors affecting securities markets generally or particular industries</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Issuer Risk:</b> the risk that the value of a security may decline for reasons directly related to the issuer, such as management performance, financial leverage and reduced demand for the issuer's goods or services</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Interest Rate Risk:</b> the risk that fixed income securities will decline in value because of an increase in interest rates; a fund with a longer average portfolio duration will be more sensitive to changes in interest rates than a fund with a shorter average portfolio duration</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Credit Risk:</b> the risk that the Fund could lose money if the issuer or guarantor of a fixed income security, or the counterparty to a derivative contract, is unable or unwilling to meet its financial obligations</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>High Yield and Distressed Company Risk:</b> the risk that high yield securities and unrated securities of similar credit quality (commonly known as ""junk bonds"") and securities of distressed companies may be subject to greater levels of credit, issuer and liquidity risks. Securities of distressed companies include both debt and equity securities. High yield securities and debt securities of distressed companies are considered primarily speculative with respect to the issuer's continuing ability to make principal and interest payments. Distressed companies may be engaged in restructurings or bankruptcy proceedings</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Currency Risk:</b> the risk that foreign currencies will decline in value relative to the U.S. dollar and affect the Fund's investments in foreign (non-U.S.) currencies or in securities that trade in, and receive revenues in, or in derivatives that provide exposure to, foreign (non-U.S.) currencies</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Liquidity Risk:</b> the risk that a particular investment may be difficult to purchase or sell and that the Fund may be unable to sell illiquid securities at an advantageous time or price or achieve its desired level of exposure to a certain sector</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Leveraging Risk:</b> the risk that certain transactions of the Fund, such as reverse repurchase agreements, loans of portfolio securities, and the use of when-issued, delayed delivery or forward commitment transactions, or derivative instruments, may give rise to leverage, causing the Fund to be more volatile than if it had not been leveraged</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Management Risk:</b> the risk that the investment techniques and risk analyses applied by PIMCO will not produce the desired results and that legislative, regulatory, or tax developments may affect the investment techniques available to PIMCO and the individual portfolio manager in connection with managing the Fund. There is no guarantee that the investment objective of the Fund will be achieved</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Small-Cap and Mid-Cap Company Risk:</b> the risk that the value of securities issued by small-capitalization and mid-capitalization companies may go up or down, sometimes rapidly and unpredictably, due to narrow markets and limited managerial and financial resources</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Derivatives Risk:</b> the risk of investing in derivative instruments, including liquidity, interest rate, market, credit and management risks, mispricing or improper valuation. Changes in the value of the derivative may not correlate perfectly with the underlying asset, rate or index, and the Fund could lose more than the principal amount invested</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Short Sale Risk:</b> the risk of entering into short sales, including the potential loss of more money than the actual cost of the investment, and the risk that the third party to the short sale may fail to honor its contract terms, causing a loss to the Fund</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Convertible Securities Risk:</b> the risk that the market values of convertible securities tend to decline as interest rates increase and, conversely, to increase as interest rates decline. A convertible security's market value, however, tends to reflect the market price of the common stock of the issuing company when that stock price approaches or is greater than the convertible security's ""conversion price""</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Commodity Risk:</b> the risk that investing in commodity-linked derivative instruments may subject the Fund to greater volatility than investments in traditional securities. The value of commodity-linked derivative instruments may be affected by changes in overall market movements, commodity index volatility, changes in interest rates, or factors affecting a particular industry or commodity, such as drought, floods, weather, livestock disease, embargoes, tariffs and international economic, political and regulatory developments</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Tax Risk:</b> the risk that the tax treatment of swap agreements and other derivative instruments, such as commodity-linked derivative instruments, including commodity index-linked notes, swap agreements, commodity options, futures, and options on futures, may be affected by future regulatory or legislative changes that could affect the character, timing and/or amount of the Fund's taxable income or gains and distributions</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Subsidiary Risk:</b> the risk that, by investing in the Subsidiary, the Fund is indirectly exposed to the risks associated with the Subsidiary's investments. There is no guarantee that the investment objective of the Subsidiary will be achieved</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">Please see ""Description of Principal Risks"" in the Fund's prospectus for a more detailed description of the risks of investing in the Fund. An investment in the Fund is not a deposit of a bank and is not insured or guaranteed by the Federal Deposit Insurance Corporation or any other government agency.</p>"
